hours_studied,passed
3.3761517140362796,0
9.429097039125192,1
3.2320293202075523,0
5.187906217433661,1
7.030189588951778,1
3.63629602379294,1
9.717820827209607,1
9.624472949421111,1
2.5178229582536416,0
4.972485058923855,1
3.0087830981676964,0
2.848404943774676,0
0.36886947354532795,0
6.095643339798968,0
5.026790232288615,1
0.5147875124998935,0
2.7864646423661146,1
9.082658859666537,1
2.395618906669724,0
1.448948720912231,0
4.89452760277563,1
9.856504541106007,1
2.4205527151150044,0
6.721355474058786,1
7.616196153287175,1
2.3763754399239967,0
7.282163486118596,1
3.677831327192532,1
6.3230583059357945,0
6.335297107608947,1
5.357746840747585,1
0.902897700544083,0
8.35302495589238,1
3.2078006497173583,0
1.8651851039985423,0
0.40775141554763916,0
5.908929431882418,1
6.775643618422825,0
0.16587828927856152,0
5.12093058299281,1
2.2649577519793795,0
6.451727904094499,1
1.7436642900499144,0
6.90937738102466,1
3.867353463005374,0
9.367299887367345,1
1.3752094414599325,0
3.410663510502585,1
1.1347352124058907,0
9.246936182785628,1
8.77339353380981,1
2.579416277151556,0
6.59984046034179,1
8.172222002012159,1
5.5520081159946235,1
5.296505783560065,1
2.418522909004517,0
0.9310276780589921,0
8.972157579533267,1
9.004180571633304,1
6.33101457273268,1
3.390297910487007,0
3.492095746126609,1
7.259556788702394,1
8.971102599525771,1
8.870864242651173,1
7.798755458576238,1
6.420316461542877,1
0.8413996499504883,0
1.6162871409461377,0
8.985541885270793,1
6.0642905965958995,1
0.09197051616629648,0
1.014715428660321,0
6.635017691080558,1
0.05061583846218687,0
1.6080805141749865,0
5.487337893665861,1
6.918951976926932,1
6.519612595026006,1
2.242693094605598,0
7.121792213475358,1
2.3724908749680007,0
3.2539969815926773,1
7.464914051180242,1
6.496328990472147,1
8.49223410494178,1
6.576128923003433,1
5.683086033354716,0
0.9367476782809248,0
3.6771580305943354,1
2.6520236768172545,0
2.4398964337908358,0
9.730105547524456,1
3.930977246667604,0
8.920465551771134,1
6.311386259972629,0
7.948113035416484,1
5.026370931051921,1
5.769038846263591,1
4.925176938188639,0
1.952429877980445,0
7.224521152615053,1
2.807723624408558,0
0.2431596643145384,0
6.454722959071678,1
1.7711067940704894,0
9.404585843529143,1
9.539285770025874,1
9.148643902204485,1
3.7015870025544437,1
0.15456616528867428,0
9.283185625877254,1
4.281841483173143,1
9.666548190436696,1
9.636199770892528,1
8.530094554673601,1
2.944488920695857,1
3.8509772860192526,0
8.511366715168569,1
3.1692200515627764,0
1.6949274668609249,0
5.568012624583502,1
9.36154774160781,1
6.96029796674973,1
5.700611700893649,1
0.9717649377076854,0
6.150072266991698,1
9.900538501042632,1
1.4008401523652403,0
5.183296523637368,0
8.773730719279554,1
7.407686177542044,1
6.97015740995268,1
7.024840839871093,1
3.5949115121975517,0
2.9359184426449336,0
8.093611554785136,1
8.101133946791808,1
8.670723185801037,1
9.132405525564714,0
5.113423988609378,0
5.015162946871996,1
7.9829517896677515,1
6.4996393077776515,1
7.019668772577034,1
7.95792669436101,1
8.900053418175663,1
3.379951568515358,1
3.75582952639944,1
0.93981939840869,0
5.78280140996174,1
0.35942273796742086,0
4.655980181324601,0
5.426446347075766,1
2.865412521282844,0
5.9083326056901075,1
0.3050024993904943,0
0.37348188749214417,0
8.226005606596583,1
3.601906414112629,1
1.2706051265188478,0
5.222432600548044,1
7.699935530986108,1
2.1582102749684315,0
6.228904758190002,1
0.85347464993768,0
0.516817211686077,0
5.31354631568148,1
5.406351216101065,1
6.374299014982066,1
7.260913337226615,1
9.758520794625346,1
5.163003483011953,1
3.2295647294124596,0
7.9518619476870365,1
2.708322512620742,1
4.389714207056361,1
0.7845638134226596,0
0.2535074341545751,0
9.626484146779251,1
8.359801205122059,1
6.95974206093698,1
4.089529444142698,0
1.7329432007084578,0
1.5643704267108605,0
2.502428981645953,1
5.4922666470612045,1
7.145959227000623,1
6.601973767177313,1
2.7993389694594284,1
9.54865280663194,1
7.378969166957685,1
5.543540525114007,1
6.117207462343522,1
4.196000624277899,0
2.4773098950115746,0
3.559726786512616,0
7.578461104643691,1
0.14393488629755868,0
1.1607264050691624,0
0.4600264202175275,0
0.40728802318970136,0
8.554605840110073,1
7.036578593800237,1
4.741738290873252,1
0.9783416065100148,1
4.916158751168323,0
4.734717707805657,1
1.7320186991001518,0
4.33851649237973,1
3.9850473439737346,1
6.158500980522165,1
6.350936508676438,1
0.4530400977204452,0
3.746126146264712,1
6.258599157142363,1
5.031362585800877,1
8.564898411883222,1
6.58693631618945,1
1.629344270814297,0
0.7056874740042984,0
6.424192782063156,1
0.26511310541621813,0
5.8577558127346325,1
9.402302414249576,1
5.75474177875879,1
3.881699262065219,1
6.432882184423532,1
4.582528904915167,1
5.45616789315935,0
9.41464808776525,1
3.8610263780077423,1
9.611905638239142,1
9.053506419560637,1
1.9579113478929644,0
0.6936130087516545,0
1.0077800137742665,0
0.18221825651549728,0
0.944429607559284,0
6.830067734163569,1
0.7118864846022899,0
3.189756302937613,0
8.448753109694545,1
0.23271935735825866,0
8.144684825889358,1
2.8185477477339993,1
1.1816482762165625,0
6.967371653641506,1
6.28942846779884,1
8.77472013527053,1
7.350710438038858,1
8.034809303848485,1
2.820345725713065,1
1.7743954377972282,0
7.506147516408584,1
8.06834739267264,1
9.905051420006734,1
4.126176769114265,1
3.720180857927832,0
7.764129607419968,1
3.4080354025301784,0
9.307573256035647,1
8.584127518430119,1
4.289940273750183,1
7.508710677914974,1
7.545428740846823,1
1.031238688359326,0
9.025529066795666,1
5.052523724478571,0
8.264574661077416,1
3.2004960103061175,0
8.955232284962005,1
3.892016787341631,1
0.1083765148029836,0
9.053819764192637,1
0.9128667678613356,0
3.1931363759041487,0
9.50061967050805,1
9.506071469375561,1
5.734378881232861,1
6.318372121697992,1
4.4844552197831975,1
2.9321077169806453,1
3.2866454536991596,1
6.725184560770384,1
7.5237452943768,1
7.915790437258485,1
7.896181427945539,1
0.9120610304869037,0
4.944203047025814,1
0.5755876001664428,0
5.495288823237355,1
4.41530501373377,1
8.877041827582998,1
3.5091501255207866,0
1.1706701642760586,0
1.4299168205283586,0
7.615106317174723,1
6.182180633162611,1
1.0112267612279024,0
0.8410680611499743,0
7.009691314591199,1
0.7276300636419353,0
8.218600592903563,1
7.062422271564962,1
0.8134878064189976,0
0.8483771408519192,0
9.866395785011754,1
3.742707957561203,0
3.706421470668909,1
8.127995672575025,1
9.472485773838587,1
9.860010638228708,1
7.533781852589416,1
3.762595855309158,0
0.8350071669866876,0
7.771469159274368,1
5.58404249735805,0
4.242220092469763,0
9.06354385094736,1
1.1119748230615134,0
4.926251042908591,1
0.11353644767419069,0
4.6866064199412625,1
0.5630327568183735,0
1.1881791626807192,0
1.1752624677710488,0
6.492103021160636,1
7.460448792654233,1
5.833687650971596,1
9.621725484745419,1
3.748705795237041,0
2.8571208628186073,0
8.685991281894603,1
2.235958385194526,0
9.632225394406113,1
0.12154474689816341,0
9.69878826707639,1
0.43159911950576113,0
8.911431136980712,1
5.277011090862999,1
9.929647961193004,1
0.7379656473539886,0
5.538542844013207,1
9.69302535619099,1
5.230978441701488,1
6.293986381352625,1
6.957486889846171,1
4.545410647677732,0
6.275580800840634,1
5.843143119231002,1
9.01158010490989,1
0.4544638034145787,0
2.809631895922303,0
9.504114840765588,1
8.902637838909163,1
4.55656752785713,0
6.201325978015367,1
2.7738118298113266,0
1.881211597237613,0
4.636984049399821,0
3.533522280260528,1
5.836561118508721,1
0.7773463696498484,0
9.743948076661665,1
9.86210744479603,1
6.981617140197452,1
5.360963663441204,1
3.0952761628632777,0
8.137950197069486,1
6.847311725538793,1
1.626169393448913,0
9.109271844938425,1
8.22537242923169,1
9.49799913291924,1
7.2571950838836,1
6.134151959357899,1
4.182430362906189,0
9.327284833540133,1
8.660638895004084,1
0.45218670106189407,0
0.26366974497252005,0
3.7646336687804958,0
8.105533307818328,1
9.872761293149445,1
1.5041689110352818,0
5.941307153521351,1
3.8089085663102153,1
9.699143978146033,1
8.421189231357086,1
8.383287047111379,1
4.686931597949703,1
4.148195023376652,0
2.7340707193070624,1
0.5637549665092711,0
8.647223762550531,1
8.129010091300776,1
9.997176732861305,1
9.966368370739055,1
5.5543170560262745,1
7.689874151805105,1
9.44765729882428,1
8.496473906774115,1
2.4734810174319763,0
4.505441353100935,1
1.2915941515149498,0
9.540510272587223,1
6.0617463445088005,1
2.2864280550346274,1
6.7170068440585675,1
6.181282404578958,1
3.5816271803284048,1
1.1355759219962902,0
6.715731955927996,1
5.2030770090379335,0
7.723183917356393,1
5.201635011119934,1
8.5218150031854,1
5.519068387744856,1
5.609379715353863,1
8.76653602658345,1
4.034828662123971,0
1.3401522845064073,0
0.28782676313338973,0
7.55137255673619,1
6.203095513534647,1
7.0407976809922355,1
2.129641615089107,0
1.3637147558676976,0
0.14544665667881929,0
3.5058755880659698,0
5.899176868546331,1
3.922440450997323,1
4.374749220237291,1
9.041586944937483,1
3.4825546702330037,0
5.139894891598108,1
7.8365301274114305,1
3.9654278232127016,0
6.220867002278735,1
8.623637087467452,1
9.495206236576422,1
1.4707348092903794,0
9.265876251614944,1
4.921162930795382,1
2.5824438829895833,0
4.591357562382613,0
9.800325752854771,1
4.926180939928696,1
3.287516102875082,0
6.334008543167258,1
2.401456187781931,1
0.7586332810866392,0
1.2887972191064923,0
1.2804583895777244,0
1.5190269351229435,0
1.3882717264941014,0
6.4087474480321465,1
1.8188008439914483,0
3.456672833238632,1
8.967884099060118,1
4.739616402628723,1
6.675577385210271,1
1.7231987120162984,0
1.9228901880867078,1
0.40868616266478863,0
1.6893506307216455,0
2.7859033903195862,0
1.7701048427674682,1
0.8870253375705561,0
1.206358711006008,0
4.607787680327258,0
2.063337184057925,0
3.6426986104807546,0
5.034172708548569,0
6.903948286293653,1
0.39312139841098936,0
7.994103989090426,1
6.279003894909078,1
0.8175903194887191,0
8.735786241067773,1
9.208724005318132,1
0.6107795985486375,0
2.7687764814720373,1
8.062012797930613,1
7.482596903836583,1
1.8452101935637732,0
2.093493233367103,1
3.70472102791382,1
4.845229851910213,1
6.1825477153029595,1
3.689136395697724,0
4.625347161331479,0
7.474709381337565,1
0.366832028905979,0
2.5243694434402073,1
7.133495858845524,1
8.952068376871994,1
5.116774421156661,0
5.321134852653157,1
1.0717201133977605,0
4.474123668234546,1
5.326172664550231,0
2.4247050363472966,0
2.6924323094938094,1
3.7728416310462265,0
0.20071197777726368,0
3.220791655831783,0
2.1144800699654462,0
3.2749735217791462,0
1.1976213181925122,0
8.90527280739895,1
5.935924535540487,1
6.791023191444896,1
7.891712386073383,1
4.984421989290572,1
0.8692028808742369,0
5.371065418185478,1
5.868411180208791,1
7.4543947418433,1
4.316595462296794,0
1.2758030279556376,0
2.8377590579872445,0
3.630822963986351,0
6.459172413316012,1
5.707783046689119,1
3.5609672589784624,1
9.865152487929796,1
6.057748193568871,1
2.372267917359945,0
1.0178247262040374,1
1.5285913918433203,0
2.459577283845081,1
1.6068137325955567,0
1.8656702405130576,0
2.850951686938471,0
1.7337359529475482,0
8.967654246264251,1
0.8023374566164221,0
5.245113895702547,1
4.103968269896615,0
9.823786169086064,1
1.1203890216805235,0
3.9785559904574166,0
9.69470433275369,1
8.655071258939802,1
8.1707207094928,1
2.579028270449398,0
1.7088758739006582,0
6.68643219924431,1
9.293759891275858,1
5.567628930139298,1
5.7161268946989985,1
2.7997909366028417,0
7.694929331919369,1
1.8704374855752337,0
3.2367923640424365,0
4.254364386164168,0
5.07610378684455,0
2.4240973241508024,1
1.1483682473920354,0
6.1062004244163255,1
2.8863055324025577,0
5.812382214226123,1
1.5436271527420231,1
4.811401018548175,1
5.325894325515859,0
0.5182353682242691,0
3.366042781939206,0
1.3441467693897424,0
0.6337497047276774,0
9.899602323899453,1
3.2235384497472297,1
8.09874445854635,1
2.5464065476376385,0
6.8150272222392925,1
7.6022785988968655,1
5.956387406078443,1
4.715761885501584,1
4.118409141472686,1
3.4886826654299528,0
9.29529144247826,1
8.306194077877292,1
9.650269106665126,1
1.2429722348554473,0
7.308674752036443,1
9.383404568210379,1
1.8123306616566015,0
0.664962673667775,0
7.4112064929005905,1
5.744731131799119,1
8.41828776758272,1
1.397723766262895,0
7.952673118598902,1
2.0162732004774453,1
1.636559428657045,0
1.6426579793099294,1
8.14574720231382,1
6.651972206962001,1
5.230654247691193,1
3.5883048412350247,0
8.772005408131083,1
3.924451074226354,0
8.16599439471577,1
4.391349085702184,1
3.769444294249076,0
4.626797856696064,0
3.0137787416414206,0
7.476093801762511,1
5.027203900924792,0
2.322126951468173,0
8.995745732745684,1
3.8389122137321143,0
5.435528611139886,1
9.06472110964547,1
6.242379959139921,1
1.1689804070836407,0
9.398321236134752,1
6.277080530714178,1
3.3490561465708613,1
1.3927207266338726,0
7.9402518927029595,1
6.200727559285135,1
5.334610919763215,0
8.938925830509577,1
7.885972112245307,1
1.5167487973275118,0
3.1172206779554825,0
2.4848913981446574,0
7.43946292572677,1
0.3353243473577938,0
5.698896848713165,1
7.624586857406905,1
8.767656367617494,1
3.4208174871590744,0
8.212573046720129,1
1.1063173695520723,0
8.464522917345182,1
1.2748866233198242,0
3.9728729056036727,0
7.972953657795536,1
1.4991742734877378,1
2.2925139523264146,0
7.222525683930662,1
7.200365365460744,1
6.411476328852973,0
6.939484444671001,1
5.427244433475962,1
2.5179905890695276,0
3.4569599350391944,1
1.8159771680142567,0
9.084505613336283,1
5.833917947661204,1
4.008514167636399,0
4.620058036441327,1
9.472833396118153,1
1.533514031160802,0
5.862298320167972,1
5.05888678884466,1
6.1145423543464785,1
0.18110183820840509,0
8.721239089441514,1
9.321182824836123,1
5.65133183589209,1
6.966508238768922,1
9.224993811772958,1
7.072386343133986,1
1.5253904291426135,0
5.762883601668132,1
6.067150463828559,1
4.24130671302386,1
7.3644423562472285,1
9.343670147690148,1
9.255685129067764,1
4.508393714041321,1
1.1323804584075525,0
9.848411989623346,1
8.388980864459342,1
1.2466268120326685,0
9.208418826173723,1
8.698963620621283,1
5.188380571260721,1
5.912754357449293,1
3.9900270387013026,0
0.5476163882203133,0
3.3519724164590095,0
8.028534485980114,1
0.04632023004602859,0
3.334991716911442,1
3.9816869359094333,1
5.373956029379229,1
9.198556164127606,1
3.4634599436596125,1
3.469532018962277,0
7.3750124810974835,1
4.522179408898071,0
2.2460482293998196,1
4.524395161326934,1
1.4085702037979986,1
1.763869865062233,0
4.983677727394797,1
4.189254495045479,1
9.148459010681,1
3.623938991166331,0
5.805883502780435,1
6.322642879195303,1
0.13094456588333636,0
6.635373720167106,1
1.7803596686975143,0
9.610703174694551,0
1.4866272775311296,1
4.146241237270237,0
0.8534966807864386,0
9.968742518459473,1
5.021950103312426,1
5.953850173200438,1
0.6707647738842748,0
7.499604703991778,1
2.0990559309558576,0
8.980542894407137,1
2.0513964048200717,1
1.9068772066366657,0
0.3654966784809488,0
4.720669451099992,1
5.648411332626164,0
0.6570863942835237,0
7.755276166950106,1
4.532888347480276,1
5.243902693275801,1
4.407627469382281,0
4.00763060875326,1
5.596403313082179,1
1.552402459307125,0
1.8192813049527112,0
8.617856210135173,1
9.461154621336327,1
3.7330931627975295,1
2.707446731435538,0
6.439995432390157,1
4.087341710980964,0
0.2538635566034486,0
1.5615259736619036,0
7.159722288473976,1
6.589239419101514,1
0.2709599250348349,0
2.219721619329494,0
2.310747965880714,0
6.718927435987284,1
0.19710537754364155,0
1.0410858198457384,0
7.999160853731894,1
1.7854466205433361,0
6.527461078518747,1
2.381827810467265,0
0.9944139275934516,0
2.4317219099945406,0
7.2226693185565916,1
8.556964681062858,1
8.302198645669916,1
3.9718352961845484,1
6.680851365706461,1
2.0498429541582097,0
2.9314773026101326,1
8.963358185211197,1
0.13001923510736035,0
0.8550853085446808,0
2.078862551460273,0
0.26532203873819715,0
1.8143543508979731,0
5.830415609696922,1
4.214245505924979,0
8.926717110769749,1
8.17443561738441,1
3.4181735169787597,1
2.594234334312925,0
3.7969240816726693,0
5.902949425148077,1
2.6806364082287626,1
6.24148907849134,1
4.0941165219124045,1
5.520471808519803,1
4.361265291353167,0
2.9446575954191765,0
9.484533069621566,1
7.636057941597608,1
1.4011317576645255,0
8.684679758979128,1
4.874311982495136,1
8.945522268940914,1
7.998552559473152,1
4.252135044692334,0
0.22469308320117398,0
2.686773593849461,0
5.416342146608669,1
6.334782198261473,1
2.578876854332023,0
1.3935607407282413,0
8.34930236799299,1
9.84402180703552,1
5.256901823026858,1
1.716792858483035,0
2.7230732651936895,0
0.18390676547466733,0
9.14298806560499,1
1.1775108289014113,0
5.765164755142536,1
2.74055220687206,1
5.541780025157934,1
6.514203883518642,1
8.297418037072017,1
2.064212717606032,0
0.10995828658480478,0
1.3688563006880727,1
9.00018641848105,1
8.738900775625153,1
5.974131021703083,1
6.005168604336534,0
6.650366745462555,0
1.753712786234496,0
9.144119459249598,1
4.187705248920731,1
3.8313852824949746,1
5.189177052828375,1
0.46965966775055046,0
1.662833687560794,0
7.380336164263705,1
0.8279866792512647,0
6.031521094663882,1
2.4534910968132095,1
3.8929561404197655,0
2.8869373677069987,1
3.5567271646494913,0
7.1904590518424545,1
2.9712171562317504,0
5.664046402968972,1
4.760504021990997,1
6.636711653626481,0
9.36829739324758,1
7.325720972102503,1
2.149403785907568,1
0.3118313506128467,0
2.622640442998251,0
5.9507793070025485,1
0.5142581348425035,0
4.963662472012364,1
5.968428489168892,1
3.3424389081696084,1
7.7091220374582194,1
1.065982531337718,0
0.7513778173580876,0
7.281887562036033,1
4.954913162061985,1
6.88402396427736,1
4.348273386037462,1
2.464020332391068,0
8.191023176741997,1
7.994158789689792,1
6.946964708544268,1
2.7214513722996267,0
5.902306668690871,1
3.6097389694002677,0
0.9158207332663415,0
9.173135754622429,1
1.368186309189614,0
9.502373538208024,1
4.460057729579558,1
1.8513292883861965,0
5.419009473783581,1
8.729458358764083,1
7.322248864095612,1
8.065611478614498,1
6.587833667107174,1
6.922765645178525,1
8.491956515653193,1
2.4966800885918596,0
4.894249636431405,1
2.2120944181960223,0
9.87668007996647,1
9.440593396866133,1
0.394268113685059,0
7.055751725156885,1
9.252483174156659,1
1.8057534512733353,0
5.679452305526294,1
9.154882975880419,1
0.3394597858579884,0
6.974202672468399,1
2.9734900737255074,0
9.243961953765304,1
9.710582451653679,1
9.442664891134338,1
4.742142166574638,0
8.620426509893134,1
8.445493985350703,1
3.1910047324325563,0
8.289154741506774,1
0.3700763471549262,0
5.96269878482053,1
2.3000883728770303,0
1.205668857772788,0
0.7695320162920916,0
6.962887758781397,1
3.3987496376806616,0
7.247667715287615,1
0.6535634079894237,0
3.152903378306103,0
5.394912923753372,1
7.907231648389636,1
3.187525029320699,1
6.2589137643700905,0
8.85977748236187,1
6.158631881823045,1
2.329594747536338,0
0.2440078155653802,0
8.700988739009299,1
0.21269410850387138,0
8.747016726841995,1
5.28937134027212,1
9.390676985128962,1
7.987832357736654,1
9.979341105333376,1
3.5071181545171015,0
7.671882889311269,1
4.019309136092422,0
4.798756203039089,0
6.275054632183701,1
8.736771141863388,1
9.840834691992951,1
7.682734138645182,1
4.177667821673338,1
4.213570022770702,0
7.375823015888915,1
2.3877714576830233,0
1.1047411313139466,0
3.546221576407765,0
2.8723899165408175,0
2.963081204559901,0
2.3360775104990994,0
0.42093189636361883,0
0.1787393473341381,0
9.877223897360315,1
4.277731337358624,1
3.8432664715968166,0
6.796472826930699,1
2.1825388786506417,0
9.499611839502254,1
7.863450144155521,1
0.8941100231225951,0
4.175807757849284,1
8.791183075621646,1
9.447320222914103,1
4.674015112498697,1
6.134113892107077,0
1.6703394609207523,0
9.911686261369766,1
2.3167170138344337,0
9.427317741351256,1
6.496466489923685,1
6.077367948788591,1
5.126885110165086,1
2.3066981171775867,1
1.7652803200550826,0
2.2048620907017535,0
1.8643826214425452,0
7.795844735667533,1
3.501252591667301,1
0.5784267656339637,0
9.691026301408113,1
8.837858849634257,1
9.27752283195213,1
9.949078226464353,1
1.738952492194873,0
3.9624201890265875,1
7.582384757040913,1
6.960206180537922,1
1.5389590633985506,0
8.158331249906178,1
2.2444057183666066,0
2.2381761482262306,0
5.3697442289341355,1
5.929399348417031,1
5.8008620783781115,1
0.9148683739775487,0
8.774608626303804,1
2.6560004258870604,0
1.2951492128280417,0
8.887480798689772,1
9.556514982297534,1
8.621276172654506,1
8.09516074724878,1
6.552419806390217,1
5.5085737060913935,0
0.8698675991141014,0
4.084532130706987,0
3.72688517012314,0
2.5975378376032623,0
7.234201136885849,1
4.9587573507877085,1
0.8104621590764793,0
2.2018320194981134,0
6.832587636595959,1
0.7613085949030018,0
8.512069140487688,1
4.951465270139743,1
4.80586577326648,1
5.924077846595176,1
8.246809659251491,1
3.4780920790219305,0
6.780161525590636,1
5.657319639957911,1
2.6702827016942132,0
8.78629986355158,1
7.974260216069281,1
6.584518346584255,1
8.505817290942419,1
8.672942009598025,1
7.083629767150348,1
8.37013328363672,1
6.974714616692836,1
6.801407717603004,1
6.186113782151843,1
7.527166395576412,1
1.586051052930737,0
8.808707591989284,1
8.71843527745232,0
0.29247283034559146,0
8.258167505647627,1
1.288698674734452,0
3.351188542591419,1
7.435082562916078,1
1.607598960483082,0
8.179670241190621,1
8.32134177957742,1
5.074677337608362,1
0.0638587171683358,0
2.870381331749128,0
6.169269183757422,0
9.811861780274235,1
6.3181352701666835,1
2.5980358106415977,0
6.340057030996114,0
5.3998537971585545,1
7.798453951511436,1
1.069806388269584,0
7.61027902502028,1
5.412665786761103,1
9.629920038589946,1
3.418721660386861,1
6.326218931339481,1
9.320281055100175,1
1.0250972799067926,0
9.372284872364512,1
6.878857223008134,1
0.678370591051719,0
3.0096356694681625,0
7.081720886452816,1
0.673506014687717,0
5.8217046017627325,1
3.4588305695295674,0
6.209155177674771,1
0.4574203381251285,0
8.715368061523762,1
9.734889691773969,1
9.688778552856915,1
7.496518317429247,1
1.3008624013063197,0
7.582631959290226,1
0.2458691645880151,0
0.22123551528997254,0
3.2361021914954122,0
4.886431904046658,1
7.704074178077932,1
6.832953766065052,1
4.459027063767484,0
2.736266662816659,0
9.971245001577111,1
4.261813022359729,1
4.513870243296755,1
1.6362382119166918,0
7.948095487499294,1
6.936822257814886,1
2.207696127887604,0
0.823810456158427,0
6.804993020747131,0
6.545112142811353,1
2.7325952699820935,1
9.508635622504103,1
1.5105789178090023,0
4.323348010426019,0
9.436159201675988,1
4.197273169261223,1
6.385259476640855,0
3.9759439796279428,0
2.7421520234867005,0
9.839776479598282,1
4.09334006315043,0
8.940992036791345,1
2.299546058910862,0
2.131047040250833,0
0.3113408288451136,0
6.5166682537588505,1
3.6852634372376114,0
8.64358249839637,1
4.732099066915572,1
9.681934279147217,1
1.8552551570312115,0
8.686231679556109,1
7.765968527917417,1
7.70921844644052,1
8.447832281168877,1
7.610239909429989,1
6.262203216314154,0
1.3124487768238757,1
0.32526179491251916,0
9.208478478156868,1
6.166503145207381,1
7.965372909761763,1
4.815223515125501,1
1.1730818896239448,0
1.2518579220255044,0
6.855652872289713,1
4.303058948994627,1
2.005247267003367,0
4.915945467414369,1
0.6420893707513409,0
5.819714019143988,0
2.6899340443509767,0
7.975591006371881,1
3.1036195892357377,1
4.552201490818012,0
0.11620539908100636,0
0.7244688779455888,0
3.924935564066848,0
4.799388347171235,0
6.000205481193037,0
2.9166257870930323,0
6.949818861265426,1
8.601223971892045,1
7.7985098889334985,1
0.39618825348357145,0
4.805069472578289,1
1.0493017841817487,0
2.4204501586252745,0
9.866625932671464,1
1.4249554290151323,0
4.988881534513561,1
6.181557343181191,1
7.024649705441039,1
5.5964868348691414,1
0.09770847419183659,0
3.2646130824399187,0
5.1771164338471145,0
0.8786649914483335,0
3.5062693120918076,0
0.33203108791366565,0
0.7857849715502074,0
3.9692327620159604,1
1.3271575404306035,0
5.675408482615581,1
6.894649691372657,1
8.005866991090828,1
2.0015024424481007,0
1.6748258225906976,0
1.0456784033440025,0
6.364302495436367,1
7.064757264869011,1
0.3158614482564204,0
9.362122462436899,1
0.5197128365147241,0
5.412963353010705,1
7.090605194509164,1
8.709691237460856,1
7.140869321324278,1
8.017280830697919,1
3.3945019254280604,1
8.148251137465122,1
0.8011484638467514,0
8.948166560605276,1
5.475923761537363,0
8.172977699624937,1
4.523182845183001,1
6.4357769519652495,1
5.264026609361132,1
7.315895217553319,1
0.8162998203058958,0
0.603520839905638,0
2.4710323401014644,0
1.5954468011318834,0
8.717835665922017,1
2.192139873580443,1
9.758652558191313,1
3.3689579177110685,0
1.8211791568869928,1
7.896985071424791,1
6.587077755008761,1
4.98195716453139,0
5.553635509376313,1
7.192017782722639,1
2.2845474133129873,0
9.963339160567418,1
9.747931621467831,1
6.503256863469369,1
1.9954245092914513,0
6.802282424312914,1
0.7219840897917584,0
0.30652502205806065,0
2.576828885112137,0
4.626229567393163,1
8.682725054083805,1
7.271690697663081,1
7.42706521199981,1
4.2549333444807536,0
3.4593499254696294,1
3.7103876298460268,1
9.876495637360579,1
0.4010919141248248,0
8.670314961224486,1
